602299,31,3615
46772,2,120
679400,5,561
468287,15,246
518702,8,613
9941,8,154
212078,2,138
277434,16,513
68016,1,209
714046,31,5647
296357,9,119
479024,31,1152
64366,2,552
259653,10,2395
644019,5,64
233708,1,7
97673,14,1007
258249,19,97
462115,31,3572
610162,1,11
554931,31,1456
520163,32,5727
181220,25,849
545954,6,102
128459,17,771
137736,29,152
204570,18,3322
4785,1,11
141912,3,280
50271,29,153
60669,2,33
686214,2,163
20761,2,134
30659,12,1186
527498,31,5519
322117,18,246
67716,1,38
560630,7,247
192986,9,189
455561,24,206
243122,31,1171
368939,3,566
647728,5,1005
270576,3,422
688393,2,27
705030,31,21620
156256,21,485
563210,31,1162
187046,32,8794
200143,10,6343
406403,8,2159
409733,9,397
494558,2,50
584117,4,413
192161,30,7122
295610,31,13638
606436,1,8
595821,18,898
109030,31,14853
303503,2,74
403674,24,407
473071,2,129
142449,9,1122
495540,1,143
302267,24,194
355617,9,25
448117,2,43
115525,13,211
669617,31,6223
444806,1,256
618830,1,390
173842,3,71
262750,4,668
83462,11,208
93523,2,235
320165,31,3409
272892,1,88
137604,9,1169
403577,31,265
31339,3,77
1959,2,43
404029,1,3
634620,28,114
505177,4,200
213159,5,81
490158,5,230
169956,26,338
155787,10,207
417433,2,17
694196,9,88
608086,7,1031
334476,1,580
377826,1,8
221476,5,53
560613,31,33037
583213,1,23
357017,2,199
154708,3,752
663669,6,352
234922,31,1000
530498,1,7
132482,28,2966
109038,32,12980
554802,2,123
43108,7,209
28389,2,42
671013,1,133
168349,1,16
644200,31,4385
143518,2,1053
427404,31,52249
275360,4,8
376958,5,1426
718444,26,258
401315,19,1670
629276,31,5716
405661,6,814
193687,8,1324
179154,10,188
371776,9,663
249730,10,554
67290,31,280
223102,2,40
562901,7,21
154647,30,5184
323966,5,7
71677,31,3896
68639,5,36
181827,1,9
426756,1,7
637467,21,114
485352,4,17
3969,1,251
547394,24,474
185575,6,135
524296,3,48
429597,27,2036
20033,15,774
496014,1,11
288346,3,110
70140,31,22604
487672,6,464
30172,27,189
34619,9,3160
284078,2,63
417483,31,4008
462278,2,146
364512,2,20
86540,1,13
58610,3,29
316351,1,58
337160,4,31
193205,1,50
317302,31,504
396847,1,26
155773,3,1124
575646,2,227
525561,2,67
262143,8,212
600039,31,3638
42381,30,126
155237,31,1382
118812,28,1706
658871,14,283
192255,1,42
592944,2,139
578373,2,94
354837,31,350
374325,14,105
489325,31,4129
46154,22,1456
580115,29,245
310746,4,304
157880,1,43
40643,10,3408
469018,30,197
380053,23,2110
436260,29,541
512629,3,470
104106,1,194
153499,17,177
67489,31,132
662057,1,27
598496,1,277
328616,2,910
39932,1,87
225311,9,2164
711834,10,986
672829,24,2620
225318,32,34220
59843,28,1249
662266,1,247
159209,16,7619
114440,13,115
533455,2,67
241217,29,521
293963,23,5954
241321,19,1788
462493,3,124
433099,31,313
309110,1,250
679423,1,242
435672,31,6958
586856,31,18346
460088,31,6448
369979,3,125
607072,12,202
303342,3,199
63256,1,28
65732,14,362
134320,28,7482
21978,2,277
668662,6,199
330961,4,276
15116,4,457
442169,2,47
671762,1,24
317025,1,36
521163,20,194
453590,20,18794
518053,2,1499
2896,27,12067
470808,17,578
393354,16,2771
549273,3,108
558838,31,177
655417,1,8
344680,2,184
123067,2,17
716133,2,132
638847,31,1293
106777,14,121
563401,25,533
712072,6,31
576077,31,1921
559348,32,16024
335394,18,5928
85297,9,359
445518,28,411
77976,31,11584
686031,17,591
440027,21,412
384209,31,2510
461361,1,509
545801,23,111
150618,1,47
143495,6,330
255799,2,254
369139,28,865
81668,1,148
327270,27,3232
493371,30,1757
319876,3,9
427449,5,308
246495,29,933
596725,31,3168
104620,2,135
399425,6,47
422154,1,168
656452,4,270
26370,2,277
453513,1,138
98124,1,65
267513,6,381
110413,25,2895
472198,31,17894
179599,4,210
530565,2,813
72849,2,51
194358,28,1981
248325,12,1700
590550,26,4923
223958,6,1296
196886,18,28685
301688,2,251
174161,22,488
376062,4,296
724441,12,46
200544,31,1709
249871,3,1237
119508,5,101
403689,1,7
284360,21,1421
258605,28,1138
426052,2,11
541234,2,255
417123,6,1766
24964,3,60
2235,3,358
205798,27,9778
696093,31,2042
236041,9,345
500368,20,86
202410,31,1984
415340,3,124
341806,19,3308
68862,2,10
353570,2,135
168891,7,561
586401,27,402
710256,12,4039
552662,9,1162
357656,9,48
566853,2,19
17413,2,89
412449,16,703
725994,1,108
16123,15,365
482435,4,8
95246,2,285
126419,12,742
443297,1,17
556860,10,3426
655846,14,771
233860,31,8958
87908,18,377
729174,31,15379
460301,4,176
197831,31,403
345000,1,9
166953,1,102
344144,30,4754
377503,17,639
49232,1,126
405173,6,82
523298,19,125
370004,1,82
157585,20,3086
373985,17,567
26618,31,5227
132039,31,1081
2188,21,307
20718,3,381
198825,18,4730
389925,30,2271
461455,1,36
218701,1,33
351022,13,1581
702243,2,248
675714,31,4484
395566,9,741
695502,6,288
544135,5,418
602114,3,34
197900,7,2696
310572,13,598
412511,21,307
496470,31,335
669787,1,20
582527,2,59
248435,9,3622
525459,31,3772
360389,19,217
10170,5,312
561840,1,226
381356,31,468
273275,1,124
252079,2,217
288852,23,2991
469907,7,939
101905,32,149468
335172,9,2173
224487,3,341
523764,5,106
729954,1,110
535957,31,2734
239450,31,3275
362206,8,18
137706,18,527
404076,22,8152
157751,4,244
30225,5,895
154597,2,168
503176,12,184
308881,31,2346
94529,7,1672
262040,13,740
519641,1,75
80239,2,642
222182,5,429
479292,3,1680
548079,11,208
475784,9,89
571594,20,143
673818,11,485
450451,20,8876
356867,11,313
350626,30,567
329986,18,281
599460,21,13013
593620,31,5116
558125,28,210
164710,6,13
8158,11,2341
28322,3,592
612088,11,4525
637763,2,115
451295,30,2379
23435,6,330
48450,1,20
593482,2,33
105102,14,434
67400,3,51
283800,6,20
670718,1,284
134836,8,486
504963,4,98
472770,5,26
567406,10,735
405699,28,1146
362005,1,572
13831,28,651
47278,31,54544
458307,4,750
412617,20,343
531221,8,45
123656,25,302
137815,29,1353
676693,17,4589
173484,10,826
322112,12,1277
473033,32,24090
261399,30,464
485896,14,359
593908,10,2934
54772,14,666
107119,2,57
225955,32,2360
280333,6,129
702916,6,92
334793,2,133
576037,3,626
656804,13,3320
319389,9,522
141963,31,2531
734183,1,15
637705,1,309
14705,5,70
722656,31,2409
457117,5,471
312825,31,6726
260744,12,1620
261137,5,1659
339213,12,527
708605,1,10
142925,31,11825
350248,13,459
557827,31,1536
593729,31,2657
347471,2,35
607110,10,48
709411,2,128
574981,31,17526
425847,20,1321
308501,19,2237
293054,31,15627
626355,29,1417
278761,6,230
478092,1,168
255160,31,511
550739,16,270
157392,14,167
251590,3,29
662436,19,728
713137,1,27
460531,11,171
240829,31,4455
173951,28,3451
550275,31,2929
363784,4,130
474706,28,18649
549031,1,18
541620,1,93
345809,9,112
445170,9,134
175434,24,418
118186,8,160
253711,31,475
416960,11,225
568371,31,5166
136132,2,60
586370,1,31
271080,1,13
710800,1,169
205867,31,829
131098,16,2014
262426,3,1003
309332,2,206
337094,17,64
725136,5,29
250581,6,699
484909,4,626
473360,1,20
401049,12,1294
31776,2,9
493551,2,539
649126,19,612
426718,17,1305
723579,31,22849
398761,9,440
294718,3,85
156129,1,1
354148,2,184
338276,10,344
283616,31,162
221154,3,68
65520,31,103
153489,17,984
171744,31,205
496627,1,55
63817,4,359
174923,6,101
356426,1,182
161881,14,1169
178300,3,371
676937,31,5540
641203,23,2265
661878,2,99
396889,8,113
457670,5,96
419171,1,17
215051,12,939
327623,5,201
455300,1,16
298944,7,80
281708,9,1420
278781,1,33
134624,31,11042
295208,9,700
217200,3,14
694267,24,803
508122,12,46
111545,15,419
154433,28,4000
526817,14,821
551722,4,25
135597,2,111
652012,31,2428
446526,9,28
525669,1,16
125907,21,9957
307489,4,22
635015,1,17
260075,17,1277
724756,15,214
246691,31,21314
188020,15,469
113662,31,945
546544,10,238
130910,3,873
634360,1,82
201309,2,50
318052,5,295
143059,4,392
721380,17,2306
573540,2,19
281720,1,5
177600,13,4085
608674,14,336
70815,2,25
274094,1,442
731601,25,5227
286735,2,437
447805,4,145
733029,23,6893
406151,7,1113
125183,31,1375
349044,30,3460
651840,31,2755
203454,27,2003
278796,7,751
505046,30,6350
648015,31,8935
726905,10,919
692321,9,193
185209,1,43
173962,23,2945
231245,3,287
215807,2,154
509488,2,20
625828,12,246
719854,1,10
32391,3,971
307675,17,15578
36677,5,579
552627,10,756
357691,20,880
716387,16,8666
337542,9,2140
306551,13,990
22140,23,612
318695,28,102
44882,10,2367
684097,4,200
224584,27,140
176055,8,1156
39305,6,57
552713,1,9
672305,2,12
490091,19,403
535986,7,864
42305,4,22
129474,22,1196
727334,31,4271
104572,19,1437
558912,2,213
177516,2,20
579977,10,200
334812,1,1
444170,16,2431
401977,1,15
131066,3,37
293569,9,193
105085,5,65
394590,7,525
84826,30,104
357130,2,122
256681,6,72
656140,8,879
514555,1,127
80246,10,197
352390,15,366
266098,31,25326
127064,2,35
488661,9,382
633433,1,26
387653,1,132
708453,1,75
625172,11,144
712961,32,6597
586660,31,4153
692825,31,3858
367161,1,309
595964,31,1954
516687,31,6964
325544,31,1191
494923,12,108
573043,31,10001
307105,31,4878
211973,31,542
445570,9,299
153640,1,197
6381,31,572
94660,4,14
578072,2,219
558196,8,36
186497,1,107
569208,1,50
690001,2,485
641874,8,469
240665,26,404
96266,31,1440
261952,19,376
109900,31,3199
84329,2,299
617744,16,3058
163010,3,91
298154,18,585
462217,31,545
580199,2,108
468071,2,262
617680,2,51
427184,22,8512
647815,4,19
361184,6,91
479459,23,51
341044,1,13
68715,31,2976
531727,3,44
230235,1,194
212011,17,9287
166079,13,383
150789,31,1107
315807,24,61
373095,7,626
124676,6,1272
533001,2,175
335142,7,25
255709,19,3074
726321,6,331
699147,31,3505
715443,30,179
382244,24,3952
602017,1,221
609502,31,11791
558309,2,151
239195,5,132
102963,31,999
33888,15,154
550506,31,361
6114,9,2874
683996,24,1098
196586,2,69
618748,17,266
600552,2,515
475602,2,313
126414,31,309
156287,18,4737
255698,1,65
325665,31,801
101998,2,122
627564,2,108
532117,9,200
465424,31,373
607472,12,59
199548,1,12
118988,2,184
299334,12,374
314017,3,19
210257,31,15051
570120,6,557
181058,28,8311
393817,31,654
227636,19,7745
150382,10,510
207886,4,496
716480,1,12
395186,18,15160
546295,4,127
277178,2,79
610931,1,1
692517,3,27
155100,4,993
611424,3,160
580965,23,1374
108769,5,1806
263081,1,97
457985,30,585
102323,12,2195
156062,12,1245
628550,18,2212
206167,12,990
485994,31,3961
536415,31,928
459447,31,2320
663469,2,16
484161,16,1317
269893,31,468
637650,1,62
698174,5,782
101699,31,5010
27184,6,579
584990,5,10
718936,15,668
672258,24,10945
258885,31,4503
633800,3,220
287398,3,222
7873,8,1141
434631,1,314
155504,5,671
112928,10,232
169720,21,3249
482948,29,7214
528902,2,194
278854,2,37
138476,2,47
19937,31,7492
517628,30,5674
424703,19,53
726210,17,421
633846,5,76
532650,20,268
635912,4,64
585195,2,43
414341,19,2552
617436,9,175
174938,12,1625
179403,31,1544
652486,1,17
43990,9,16006
281670,2,401
716325,22,180
295287,9,6063
710188,31,554
603460,31,3012
104050,31,3934
661310,16,7907
414384,24,3866
485578,27,13355
615355,3,35
693689,6,73
162959,2,113
174862,1,638
151706,17,1223
547955,2,490
660339,31,84
528371,1,9
282813,9,1067
683574,5,131
132444,6,946
76894,31,3042
645843,2,383
621854,3,99
301555,12,22
28423,22,137
477503,13,2087
170395,28,255
515229,27,496
549611,13,468
189652,1,16
264167,13,786
178447,27,4159
727251,9,2406
99500,9,439
32900,31,2570
331763,29,1146
473572,1,75
351360,12,161
189416,1,60
391734,2,187
689054,17,1246
436778,26,4558
116364,31,5769
452839,19,2503
402466,4,25
341488,12,1153
716955,1,30
391888,11,308
462705,8,524
209517,29,808
286786,4,84
430571,24,28624
617014,2,43
302710,23,180
683622,5,306
240502,2,208
228754,2,127
223772,1,31
241940,2,37
399796,14,573
390031,20,1844
514584,31,2611
145093,5,611
422020,24,340
530315,26,769
607745,4,2
577509,5,137
317910,15,775
635278,4,142
274590,10,214
60013,15,367
269230,22,1640
701882,2,663
178985,22,12984
350483,1,100
565722,17,2270
453647,8,57
227333,3,902
534625,2,26
3925,1,129
345590,8,112
220598,1,22
434906,28,392
707509,31,261
699499,3,138
444716,5,225
722448,1,23
714458,31,272
86950,2,17
519967,1,26
237373,11,397
239101,1,94
531331,31,15815
594712,14,565
117822,5,246
337526,20,10208
61417,8,1927
495829,18,14892
30340,2,155
17074,1,18
51262,9,336
371242,30,689
162182,7,297
681059,2,367
295570,31,329
699958,8,907
9456,4,154
635657,1,227
464000,27,3834
474313,9,961
569429,25,163
496711,2,6
423761,16,4094
387321,12,1439
215027,3,2
401298,6,8032
506783,31,6569
133920,31,2802
499469,4,42
292259,2,92
523526,4,721
725231,7,231
555799,3,606
583169,13,1782
702802,31,8979
23249,28,3595
54491,1,21
723863,28,420
160836,31,3022
432080,2,50
135656,16,120
82857,4,1452
374331,9,143
542331,5,196
573141,31,2928
517144,8,815
280546,5,37
399542,11,5893
308211,18,22
101696,31,8297
191416,2,267
22740,30,131
222821,31,444
20635,11,214
431056,9,2370
48713,1,18
191314,31,640
514087,12,18
257596,6,953
322107,2,650
156883,2,46
172352,23,94
514668,15,3980
197511,2,81
432063,11,209
275035,6,936
27850,18,1530
489055,1,15
463022,18,668
219643,1,284
616114,4,638
301329,5,413
700030,1,64
533706,5,2885
131885,15,596
629490,5,83
418143,31,3687
19817,8,1011
375793,23,440
197901,23,2111
722992,29,5110
497386,13,135
658898,31,2406
625404,10,895
563043,2,4
281770,6,22
361846,6,119
549226,1,107
352211,3,120
525729,1,222
539883,9,62
490296,3,358
236068,25,4719
220932,31,1290
212551,2,419
349323,5,19
701924,10,1942
317691,3,182
358993,3,91
308362,3,796
434819,2,15
254333,18,1326
157797,6,933
657159,1,25
301389,4,98
150246,5,129
734370,1,3
173249,18,1319
376968,5,264
182666,2,93
43538,5,1121
352681,16,354
333302,4,105
556549,1,15
60311,8,149
173678,8,9651
441596,2,23
527035,1,4
451030,12,138
160893,4,755
692961,20,2458
691270,22,2091
477636,32,12211
368346,1,8
508204,31,285
516513,32,3307
129755,29,757
584334,12,330
708573,1,35
206084,16,29
447638,1,475
194113,29,2270
203711,9,177
196939,31,1753
685216,31,286
105219,31,1539
608502,28,633
548100,18,133
218203,20,546
549684,3,68
404915,1,55
468726,2,119
275102,1,7
539521,15,1839
140571,3,271
200431,3,22
646476,2,371
691257,17,9592
449422,3,141
305184,31,1881
501974,31,986
119787,25,533
170860,8,660
19120,23,129
506541,31,4177
504422,1,80
692741,1,799
675803,11,76
331833,11,386
615966,2,59
670136,31,666
624365,2,44
569519,31,7562
222238,1,44
619191,2,892
114041,24,647
242957,1,66
212600,1,82
470471,2,31
644568,4,43
706891,6,349
103341,1,14
8266,2,30
425128,1,151
363860,31,5006
24781,12,1322
480898,8,1357
724032,17,139
615573,16,478
270036,9,332
118071,12,1108
28993,12,287
646341,31,4569
602010,31,2227
361892,5,41
19643,31,1942
338606,30,1900
580957,8,243
1713,26,1813
711942,18,174
289985,10,2648
602044,32,19672
576412,28,3885
593805,31,518
617818,2,189
650726,19,8307
419108,1,11
505346,11,2144
482813,26,2366
724491,3,50
586642,3,1547
566644,1,58
338890,2,13
328800,17,1681
615677,1,88
417035,6,159
319904,1,23
670558,1,49
51444,1,118
342502,31,38
556548,4,127
191817,6,283
668571,5,23
167701,2,96
386961,31,1349
214380,31,634
195842,9,784
107963,3,26
519869,2,71
681771,31,2377
636413,3,126
538556,14,922
676975,3,589
437425,6,197
323274,1,18
203527,20,1618
183987,31,14829
535589,4,377
82562,2,401
462261,6,38
655276,2,110
333633,1,123
573226,1,31
21355,4,238
63653,31,7516
728321,2,244
730990,22,642
374230,28,1289
399256,7,665
15347,31,245
121151,18,1910
427405,15,142
717419,1,316
114296,4,42
395852,1,9
352246,5,25
217144,16,814
721730,1,19
513116,9,296
309179,4,558
518213,1,6
588775,19,930
243973,16,964
168256,9,852
314271,4,741
382640,24,751
320976,13,1710
36383,9,416
62279,13,122
687530,12,579
435869,31,1819
438094,3,407
87659,18,2669
532429,17,216
78713,16,323
362220,16,82
30714,25,1400
33900,4,697
239516,31,567
240582,27,7421
711922,4,38
166068,2,74
731519,28,5904
18529,2,114
506254,6,1410
572841,5,250
109575,18,2865
519090,24,769
688805,7,199
672120,15,1218
310390,31,7327
377025,14,2491
473930,1,15
373289,2,1029
28937,15,65
48748,3,1160
122661,1,31
507933,1,185
6457,3,63
377993,3,63
519391,6,1714
704675,31,1459
508917,16,729
350513,31,4826
199079,5,1714
552715,19,167
711333,31,6876
272527,1,7
578713,20,1076
456220,3,291
21233,7,116
238552,31,791
119725,12,1733
415150,21,1214
108772,31,2591
285485,20,6886
158955,5,35
355068,2,113
409979,21,732
670979,2,95
667932,1,29
709480,2,259
638025,23,1026
690995,2,599
687888,5,169
444237,5,823
534480,1,19
362787,5,419
574594,1,1
480776,31,1152
16284,1,17
198413,31,1740
171015,2,135
366861,16,499
167376,3,21
710753,2,157
110361,31,1607
457217,8,1079
64459,28,1713
453363,31,4575
539479,9,218
699743,2,27
311642,3,78
641021,1,47
153210,16,5245
262353,3,44
182526,31,965
626011,29,211
297104,1,4
330573,30,538
636513,16,765
423057,32,1921
59555,31,3978
596234,6,26
483351,31,664
320722,1,80
725387,2,72
71391,3,36
136207,2,243
544020,12,917
14846,27,2237
243182,1,42
464428,5,416
132445,5,70
434586,2,139
453804,1,48
379752,3,92
249659,3,407
556280,2,39
282886,2,46
64333,1,19
549398,11,400
362840,5,285
415422,5,598
713632,20,595
98975,6,28
95719,31,841
126130,3,375
183544,1,35
489346,2,212
30720,4,243
449046,3,49
84276,18,561
138090,1,62
82725,1,103
680753,1,83
267919,4,313
570865,26,603
204236,2,40
620710,23,2111
390487,10,145
594560,9,144
39108,1,47
206289,4,105
558481,1,70
729041,9,117
185553,17,149
567014,1,241
180334,3,559
147847,21,69
722431,1,69
183595,14,3012
270147,10,632
705297,3,361
312152,10,87
443614,9,527
239802,3,179
523517,16,3884
238164,6,732
269834,4,385
389976,5,238
311956,1,469
243733,31,681
291805,8,417
717750,4,265
246524,1,6
236442,28,839
455057,3,352
383610,3,144
391927,9,236
257307,5,916
216970,8,1258
39069,2,120
23286,6,965
173559,6,991
557250,10,845
213190,2,137
343587,23,777
59816,32,4962
454436,31,104
270572,25,2874
459334,18,735
125937,18,84
106225,31,20236
353960,16,1084
424028,9,795
93434,1,23
78396,20,1205
476521,1,46
319328,29,4516
74791,1,66
239592,23,1333
486433,8,425
622293,31,1646
595424,9,20
719620,31,3987
560787,26,1596
451874,16,304
490078,30,2393
572189,32,6576
228805,2,92
11395,18,3219
529986,23,314
468672,22,26
157370,1,72
362806,31,2692
224422,11,108
573881,18,696
416718,6,27
85959,13,2338
585049,4,16
123319,28,3946
29994,1,58
714000,9,718
255960,23,535
202434,5,1178
372406,8,85
191216,2,8
412340,5,619
250922,19,131
459203,4,85
36670,3,170
566278,1,479
145100,2,63
512637,5,471
162382,17,27
510499,4,408
636105,2,39
464311,18,330
252044,2,74
327734,4,595
152125,11,1361
656246,2,83
332019,31,1581
12122,11,1094
16458,6,1081
600706,31,6467
84716,4,31
735511,4,302
525871,9,86
225269,3,13
537409,2,192
731766,31,2523
586134,31,3568
446592,3,455
132345,3,20
246708,2,35
330622,3,62
51436,31,2500
253650,3,11
297292,31,2241
387404,16,1890
717552,2,145
529201,1,18
108657,23,2632
422582,30,17626
340680,29,2248
388283,3,114
720299,10,814
213435,9,1469
711074,31,798
11414,8,592
497803,10,997
589266,3,1529
163000,31,1746
102618,31,1254
520794,2,237
351,31,2814
379511,29,1156
377921,22,4776
672585,2,428
130249,8,1070
274514,6,1724
320004,18,3482
166920,1,225
17901,1,63
378559,19,7739
200951,31,280
717280,18,1161
111416,1,69
499522,1,20
658045,31,56
562189,31,1883
346118,6,299
188409,10,2215
69672,28,151
287629,12,398
482365,31,2221
52826,12,3359
534639,31,3092
362306,1,101
677815,31,757
465190,8,46
140113,31,493
642908,8,72
8428,22,411
59982,31,3065
264896,10,883
144220,1,12
225420,1,200
350990,15,681
653603,1,8
363841,2,99
485178,31,10818
236105,14,309
156278,5,16
495373,4,5725
381051,7,1795
608006,21,170
129229,5,41
403385,2,28
448713,10,1541
495207,11,260
196766,24,123
324968,16,781
621919,3,116
518917,30,107
487872,4,17
235277,5,125
711080,16,1470
227696,2,524
204142,31,680
156706,19,142
40047,31,3698
64654,2,438
578702,13,241
404483,1,197
158042,5,499
625214,2,7
100347,1,32
176824,3,115
439164,30,1014
10503,29,363
51412,12,554
72471,4,231
257402,2,28
262441,19,12
635743,2,50
476505,10,786
704030,2,130
212878,13,353
554426,1,42
579103,1,355
616005,1,5
567431,4,278
599848,1,2
128356,2,287
729141,1,66
659653,26,1738
25905,5,683
455240,8,422
309579,23,2042
428555,2,151
275583,30,1032
113936,2,248
293792,9,84
402928,19,538
341629,4,323
165624,11,317
522905,1,247
720987,5,644
125210,19,2478
499122,31,527
724853,2,494
551737,10,477
33222,3,51
388062,31,4337
144429,1,15
218878,9,249
203617,32,2824
174751,14,404
617168,31,9033
207311,17,3164
206589,2,49
19141,1,17
351600,2,58
304127,2,63
242252,12,1044
587044,5,1242
522976,1,676
165829,9,223
232929,3,1181
639396,7,650
387679,1,28
677395,16,694
652310,31,1709
587377,25,1578
351907,2,77
595970,28,1475
591223,31,8323
434598,10,391
33967,2,250
115360,1,96
252970,31,4914
175082,6,15
475884,11,623
574899,23,352
184696,31,3770
659557,11,565
97776,19,1278
12333,31,1538
641127,13,453
199017,15,1562
3191,5,1344
62242,4,936
451403,15,488
673762,2,351
569534,29,579
647150,12,667
267461,3,625
170599,1,84
409424,2,20
297964,2,30
53938,24,54
681866,17,242
80090,3,126
379531,2,116
668034,25,2200
499290,1,95
284603,1,128
502280,13,8208
191551,1,71
405231,31,58203
157572,8,564
126439,11,1091
606956,2,158
177357,2,397
711186,1,70
721907,20,55
508459,31,44335
512479,2,4
11404,13,425
64657,16,435
647068,9,135
57890,23,6601
446575,31,1013
665573,3,58
139305,1,98
123327,4,250
559109,19,2507
714841,27,4095
283394,5,23
719913,2,47
321533,31,7821
712868,6,94
9152,31,74
699567,12,2038
111694,1,12
698311,2,38
118650,7,484
179396,3,366
242607,3,558
178159,11,4027
9600,4,32
275508,31,10229
665934,31,6842
633336,2,20
353074,6,128
371904,22,269
244059,4,24
185117,11,466
643534,9,287
162172,31,1527
179504,22,1308
542988,1,85
129066,4,23
257599,4,50
676245,9,230
510556,1,106
402877,9,174
700872,1,44
450126,31,11479
642017,30,186
73582,10,45
206255,3,13
202041,7,190
292318,2,114
585801,5,707
687380,12,1355
505728,31,1247
158370,1,28
284281,6,285
675798,5,102
394658,20,97
435431,4,110
699923,2,466
447500,31,4406
133044,6,56
148152,7,930
407907,1,1
291171,27,415
361686,3,67
238357,13,89
478869,31,168
281774,2,454
141623,1,11
19238,31,1298
339193,17,181
590675,12,28
295467,6,157
190995,1,159
221404,27,679
275719,31,2236
210376,2,29
441663,2,145
184800,4,115
619705,1,3
522884,2,21
42183,10,37
198443,31,33811
322585,31,3623
271972,3,1825
237591,2,733
639914,11,371
346926,16,1698
50264,7,119
39115,19,755
358949,31,1266
530116,10,1002
284316,31,775
108856,5,115
169028,3,342
585198,18,1170
644630,15,2449
582361,31,1030
41980,6,501
582095,29,342
72237,2,8
586472,5,229
403819,31,253
271041,6,505
103990,31,564
204053,31,3041
327152,31,15166
358207,31,1164
630306,24,140
460772,8,507
36041,31,498
413940,13,318
374140,4,65
661732,7,1608
24914,31,1732
720034,2,143
504201,31,107
391187,31,472
389724,1,6
229425,24,299
465831,31,80
92061,3,57
485276,2,216
478130,16,1466
350079,1,12
155204,2,71
604290,31,1824
38937,27,346
153843,23,22702
109240,31,2321
67182,31,1984
484404,10,76
451644,12,159
245081,11,92
554683,6,365
441033,2,97
336195,14,41
560022,4,334
697814,10,577
354297,15,1087
80114,17,4380
405384,10,11
688800,5,177
426230,1,70
54370,5,82
233183,4,550
667010,31,1713
4779,3,398
53551,9,344
147565,5,328
607388,13,320
10612,31,249
404270,17,1272
638311,31,761
272499,2,210
338294,7,700
68512,30,4433
257779,17,268
604122,22,158
236816,22,538
48144,18,128
271654,11,2005
562666,31,5172
113791,3,809
209145,31,1957
437829,30,4570
405767,27,332
327282,3,39
459288,31,2146
45328,1,43
64553,17,1667
196130,17,618
538478,31,3133
293450,5,433
237071,29,4084
677077,1,22
160459,18,203
321866,5,802
289847,16,2862
733693,3,197
687980,2,251
529841,27,1043
62211,31,1105
546250,4,679
428848,31,4696
605431,1,133
465574,2,419
148126,1,4
40041,4,187
295076,31,505
142536,1,95
535783,25,154
58534,16,311
165337,4,428
104844,20,43
578707,5,164
600054,2,11
668799,3,89
196631,18,401
638926,4,184
298983,17,279
381288,4,522
720653,18,70
567902,28,767
730764,31,1116
617549,1,171
207374,2,95
76351,3,48
108570,18,616
8897,4,142
469707,17,727
334540,2,160
561798,14,631
293556,2,46
469979,22,7072
513339,1,13
295311,28,233
592328,15,132
264748,2,332
669855,2,187
193911,17,6622
347752,5,133
25531,3,305
605434,12,240
520473,3,230
391996,31,5622
439019,2,294
355708,1,159
539124,31,13979
413348,1,74
399250,5,63
516172,18,6898
240680,2,15
318005,31,488
253077,29,69
385280,30,5704
553758,4,254
532574,1,85
38620,10,1382
725804,31,3455
142344,6,165
293527,17,311
330858,5,51
352283,2,200
471267,2,19
468547,4,37
231830,10,77
4348,24,1227
519129,31,488
314740,2,44
592825,2,107
707499,23,1746
579953,1,28
540625,1,59
452082,5,51
281546,1,15
442647,1,2
166141,31,7344
404896,31,6128
454584,18,173
90259,31,7341
226268,2,41
279345,2,95
624999,1,12
142617,9,665
580342,12,5947
635370,2,21
412618,2,33
515447,31,40129
627602,14,5723
25236,8,84
196259,31,30
567941,31,1798
336566,30,2900
123658,1,82
592790,30,61
348373,6,228
126052,5,183
684230,4,689
60467,30,2469
568074,21,449
648328,31,156
296195,31,2658
240342,25,2112
503143,9,8
253871,31,256
50826,3,129
520218,2,149
675315,5,1927
343315,7,105
257034,7,451
337869,31,671
72903,10,461
108820,5,1649
367845,2,290
377933,4,55
288590,16,2564
735344,16,3382
352017,21,911
696521,2,60
477576,5,27
316989,31,1620
552150,1,210
306138,17,802
461107,31,6941
47991,31,1044
54293,1,6
442278,27,435
62449,10,48
206249,18,83
181547,31,166
302641,9,697
242970,31,7546
44361,21,932
458357,31,1923
363627,3,736
632117,4,253
284333,12,180
495298,18,391
288361,16,939
17721,2,328
53027,11,1281
294347,31,3672
437127,31,576
126765,14,263
512110,7,166
519152,1,18
472712,9,359
537967,4,114
199836,15,629
337161,1,49
585329,31,6185
149102,10,46
128666,3,92
97026,16,3552
105704,9,2078
294816,5,64
699396,19,2243
235389,14,2002
102407,9,441
10890,8,168
145605,17,183
492264,31,746
184234,2,139
181875,3,58
368536,1,11
154982,7,81
597149,16,407
126832,3,107
574886,1,13
287047,4,364
134798,3,80
131630,15,47
121606,7,298
229420,5,478
26167,2,15
526444,28,1448
404113,30,838
347048,2,97
198029,5,587
521944,1,62
560524,14,1556
437545,5,32
252525,16,1009
543029,31,556
122929,6,127
666678,6,210
505066,8,27
165151,1,45
217206,2,22
582236,28,314
19478,24,645
183002,3,195
502808,1,345
458468,14,386
297892,1,150
140421,1,13
171770,29,148
649962,4,22
345719,1,79
373966,31,546
188072,1,1
231022,29,196
678731,11,397
110262,2,76
286758,1,52
496659,1,94
517329,9,154
336368,2,32
161710,31,3839
417077,3,359
589371,10,873
686251,15,328
584014,31,2095
